title,speaker,duration,url
"Love, no matter what",Andrew Solomon,23:10,https://ted.com/talks/andrew_solomon_love_no_matter_what
Why I brought Pac-Man to MoMA,Paola Antonelli,18:24,https://ted.com/talks/paola_antonelli_why_i_brought_pac_man_to_moma
How to escape education's death valley,Sir Ken Robinson,18:54,https://ted.com/talks/sir_ken_robinson_how_to_escape_education_s_death_valley
In search of the man who broke my neck,Joshua Prager,18:13,https://ted.com/talks/joshua_prager_in_search_of_the_man_who_broke_my_neck
What makes us feel good about our work?,Dan Ariely,20:08,https://ted.com/talks/dan_ariely_what_makes_us_feel_good_about_our_work
"We the People, and the Republic we must reclaim",Lawrence Lessig,18:02,https://ted.com/talks/lawrence_lessig_we_the_people_and_the_republic_we_must_reclaim
"The mind behind Tesla, SpaceX, SolarCity ...",Elon Musk,20:44,https://ted.com/talks/elon_musk_the_mind_behind_tesla_spacex_solarcity
The dawn of de-extinction. Are you ready?,Stewart Brand,18:03,https://ted.com/talks/stewart_brand_the_dawn_of_de_extinction_are_you_ready
The way we think about charity is dead wrong,Dan Pallotta,18:34,https://ted.com/talks/dan_pallotta_the_way_we_think_about_charity_is_dead_wrong
How to fight desertification and reverse climate change,Allan Savory,21:59,https://ted.com/talks/allan_savory_how_to_fight_desertification_and_reverse_climate_change
Build a School in the Cloud,Sugata Mitra,22:11,https://ted.com/talks/sugata_mitra_build_a_school_in_the_cloud
Use data to build better schools,Andreas Schleicher,19:27,https://ted.com/talks/andreas_schleicher_use_data_to_build_better_schools
The secret to desire in a long-term relationship,Esther Perel,18:49,https://ted.com/talks/esther_perel_the_secret_to_desire_in_a_long_term_relationship
How a boy became an artist,Jarrett J. Krosoczka,18:26,https://ted.com/talks/jarrett_j_krosoczka_how_a_boy_became_an_artist
How common threats can make common (political) ground,Jonathan Haidt,19:41,https://ted.com/talks/jonathan_haidt_how_common_threats_can_make_common_political_ground
What we learned from teetering on the fiscal cliff,Adam Davidson,19:28,https://ted.com/talks/adam_davidson_what_we_learned_from_teetering_on_the_fiscal_cliff
A broken body isn't a broken person,Janine Shepherd,18:37,https://ted.com/talks/janine_shepherd_a_broken_body_isn_t_a_broken_person
The future of lying,Jeff Hancock,18:11,https://ted.com/talks/jeff_hancock_the_future_of_lying
My battle to expose government corruption,Heather Brooke,18:37,https://ted.com/talks/heather_brooke_my_battle_to_expose_government_corruption
Terrorism is a failed brand,Jason McCue,18:42,https://ted.com/talks/jason_mccue_terrorism_is_a_failed_brand
Your body language may shape who you are,Amy Cuddy,20:42,https://ted.com/talks/amy_cuddy_your_body_language_may_shape_who_you_are
How the Internet will (one day) transform government,Clay Shirky,18:12,https://ted.com/talks/clay_shirky_how_the_internet_will_one_day_transform_government
The currency of the new economy is trust,Rachel Botsman,19:25,https://ted.com/talks/rachel_botsman_the_currency_of_the_new_economy_is_trust
Why eyewitnesses get it wrong,Scott Fraser,18:06,https://ted.com/talks/scott_fraser_why_eyewitnesses_get_it_wrong
Photos that bear witness to modern slavery,Lisa Kristine,19:01,https://ted.com/talks/lisa_kristine_photos_that_bear_witness_to_modern_slavery
What we're learning from online education,Daphne Koller,20:20,https://ted.com/talks/daphne_koller_what_we_re_learning_from_online_education
Behind the Great Firewall of China,Michael Anti,18:31,https://ted.com/talks/michael_anti_behind_the_great_firewall_of_china
A vision of crimes in the future,Marc Goodman,19:04,https://ted.com/talks/marc_goodman_a_vision_of_crimes_in_the_future
The game that can give you 10 extra years of life,Jane McGonigal,19:09,https://ted.com/talks/jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life
We are all designers,John Hockenberry,19:23,https://ted.com/talks/john_hockenberry_we_are_all_designers
A new way to diagnose autism,Ami Klin,19:24,https://ted.com/talks/ami_klin_a_new_way_to_diagnose_autism
ET is (probably) out there -- get ready,Seth Shostak,18:20,https://ted.com/talks/seth_shostak_et_is_probably_out_there_get_ready
A reality check on renewables,David MacKay,18:14,https://ted.com/talks/david_mackay_a_reality_check_on_renewables
The journey across the high wire,Philippe Petit,18:47,https://ted.com/talks/philippe_petit_the_journey_across_the_high_wire
Feats of memory anyone can do,Joshua Foer,20:08,https://ted.com/talks/joshua_foer_feats_of_memory_anyone_can_do
Music and emotion through time,Michael Tilson Thomas,19:52,https://ted.com/talks/michael_tilson_thomas_music_and_emotion_through_time
Perspective is everything,Rory Sutherland,18:03,https://ted.com/talks/rory_sutherland_perspective_is_everything
A 40-year plan for energy,Amory Lovins,26:44,https://ted.com/talks/amory_lovins_a_40_year_plan_for_energy
Is our universe the only universe?,Brian Greene,21:27,https://ted.com/talks/brian_greene_is_our_universe_the_only_universe
How do we heal medicine?,Atul Gawande,18:58,https://ted.com/talks/atul_gawande_how_do_we_heal_medicine
Let's put birth control back on the agenda,Melinda Gates,25:13,https://ted.com/talks/melinda_gates_let_s_put_birth_control_back_on_the_agenda
"Connected, but alone?",Sherry Turkle,19:27,https://ted.com/talks/sherry_turkle_connected_but_alone
I am a pirate,Rick Falkvinge,18:04,https://ted.com/talks/rick_falkvinge_i_am_a_pirate
From mach-20 glider to hummingbird drone,Regina Dugan,24:41,https://ted.com/talks/regina_dugan_from_mach_20_glider_to_hummingbird_drone
Let's transform energy -- with natural gas,T. Boone Pickens,19:22,https://ted.com/talks/t_boone_pickens_let_s_transform_energy_with_natural_gas
Victims of the city,Mark Raymond,19:38,https://ted.com/talks/mark_raymond_victims_of_the_city
Listening to shame,Bren\'e9 Brown,20:17,https://ted.com/talks/brene_brown_listening_to_shame
The clues to a great story,Andrew Stanton,18:55,https://ted.com/talks/andrew_stanton_the_clues_to_a_great_story
We need to talk about an injustice,Bryan Stevenson,23:20,https://ted.com/talks/bryan_stevenson_we_need_to_talk_about_an_injustice
The power of introverts,Susan Cain,18:43,https://ted.com/talks/susan_cain_the_power_of_introverts
The sibling bond,Jeffrey Kluger,20:41,https://ted.com/talks/jeffrey_kluger_the_sibling_bond
2600 years of history in one object,Neil MacGregor,19:16,https://ted.com/talks/neil_macgregor_2600_years_of_history_in_one_object
Deaf in the military,Keith Nolan,18:25,https://ted.com/talks/keith_nolan_deaf_in_the_military
Where are the baby dinosaurs?,Jack Horner,18:02,https://ted.com/talks/jack_horner_where_are_the_baby_dinosaurs
Back to the future (of 1994),Danny Hillis,18:49,https://ted.com/talks/danny_hillis_back_to_the_future_of_1994
Hedonistic sustainability,Bjarke Ingels,22:15,https://ted.com/talks/bjarke_ingels_hedonistic_sustainability
Doctors make mistakes. Can we talk about that?,Brian Goldman,19:08,https://ted.com/talks/brian_goldman_doctors_make_mistakes_can_we_talk_about_that
Atheism 2.0,Alain de Botton,18:59,https://ted.com/talks/alain_de_botton_atheism_2_0
The global power shift,Paddy Ashdown,18:09,https://ted.com/talks/paddy_ashdown_the_global_power_shift
There are no scraps of men,Alberto Cairo,18:42,https://ted.com/talks/alberto_cairo_there_are_no_scraps_of_men
The quest to understand consciousness,Antonio Damasio,18:22,https://ted.com/talks/antonio_damasio_the_quest_to_understand_consciousness
My subversive (garden) plot,Roger Doiron,18:35,https://ted.com/talks/roger_doiron_my_subversive_garden_plot
The real reason for brains,Daniel Wolpert,19:39,https://ted.com/talks/daniel_wolpert_the_real_reason_for_brains
"A prosthetic arm that ""feels""",Todd Kuiken,18:30,https://ted.com/talks/todd_kuiken_a_prosthetic_arm_that_feels
Learning from a barefoot movement,Bunker Roy,18:47,https://ted.com/talks/bunker_roy_learning_from_a_barefoot_movement
How to spot a liar,Pamela Meyer,18:30,https://ted.com/talks/pamela_meyer_how_to_spot_a_liar
What do babies think?,Alison Gopnik,18:08,https://ted.com/talks/alison_gopnik_what_do_babies_think
Trusting the ensemble,Charles Hazlewood,19:15,https://ted.com/talks/charles_hazlewood_trusting_the_ensemble
Finding life we can't imagine,Christoph Adami,18:31,https://ted.com/talks/christoph_adami_finding_life_we_can_t_imagine
A doctor's touch,Abraham Verghese,18:11,https://ted.com/talks/abraham_verghese_a_doctor_s_touch
The 6 killer apps of prosperity,Niall Ferguson,19:59,https://ted.com/talks/niall_ferguson_the_6_killer_apps_of_prosperity
The Generosity Experiment,Sasha Dichter,19:37,https://ted.com/talks/sasha_dichter_the_generosity_experiment
Hire the hackers!,Misha Glenny,18:19,https://ted.com/talks/misha_glenny_hire_the_hackers
Does democracy stifle economic growth?,Yasheng Huang,18:31,https://ted.com/talks/yasheng_huang_does_democracy_stifle_economic_growth
How language transformed humanity,Mark Pagel,19:50,https://ted.com/talks/mark_pagel_how_language_transformed_humanity
Ending hunger now,Josette Sheeran,18:49,https://ted.com/talks/josette_sheeran_ending_hunger_now
Time to end the war in Afghanistan,Rory Stewart,19:42,https://ted.com/talks/rory_stewart_time_to_end_the_war_in_afghanistan
Don't take consciousness for granted,Simon Lewis,21:56,https://ted.com/talks/simon_lewis_don_t_take_consciousness_for_granted
A cello with many voices,Maya Beiser,20:09,https://ted.com/talks/maya_beiser_a_cello_with_many_voices
Medicine's future? There's an app for that,Daniel Kraft,18:01,https://ted.com/talks/daniel_kraft_medicine_s_future_there_s_an_app_for_that
Is anatomy destiny?,Alice Dreger,18:27,https://ted.com/talks/alice_dreger_is_anatomy_destiny
Authentic creativity vs. karaoke culture,Malcolm McLaren,50:41,https://ted.com/talks/malcolm_mclaren_authentic_creativity_vs_karaoke_culture
How we'll stop polio for good,Bruce Aylward,22:48,https://ted.com/talks/bruce_aylward_how_we_ll_stop_polio_for_good
A light switch for neurons,Ed Boyden,18:03,https://ted.com/talks/ed_boyden_a_light_switch_for_neurons
The security mirage,Bruce Schneier,20:44,https://ted.com/talks/bruce_schneier_the_security_mirage
Teaching with the World Peace Game,John Hunter,20:07,https://ted.com/talks/john_hunter_teaching_with_the_world_peace_game
Remaking my voice,Roger Ebert,19:09,https://ted.com/talks/roger_ebert_remaking_my_voice
The greatest TED Talk ever sold,Morgan Spurlock,19:07,https://ted.com/talks/morgan_spurlock_the_greatest_ted_talk_ever_sold
It's time to question bio-engineering,Paul Root Wolpe,19:22,https://ted.com/talks/paul_root_wolpe_it_s_time_to_question_bio_engineering
If I should have a daughter ...,Sarah Kay,18:08,https://ted.com/talks/sarah_kay_if_i_should_have_a_daughter
The social animal,David Brooks,18:23,https://ted.com/talks/david_brooks_the_social_animal
The birth of a word,Deb Roy,19:31,https://ted.com/talks/deb_roy_the_birth_of_a_word
Let's use video to reinvent education,Sal Khan,20:06,https://ted.com/talks/sal_khan_let_s_use_video_to_reinvent_education
My wish: Use art to turn the world inside out,JR,23:48,https://ted.com/talks/jr_my_wish_use_art_to_turn_the_world_inside_out
Understanding cancer through proteomics,Danny Hillis,19:34,https://ted.com/talks/danny_hillis_understanding_cancer_through_proteomics
The council of dads,Bruce Feiler,20:13,https://ted.com/talks/bruce_feiler_the_council_of_dads
Understanding the rise of China,Martin Jacques,21:10,https://ted.com/talks/martin_jacques_understanding_the_rise_of_china
Addicted to risk,Naomi Klein,19:29,https://ted.com/talks/naomi_klein_addicted_to_risk
"A test that finds 3x more breast tumors, and why it's not available to you",Deborah Rhodes,20:48,https://ted.com/talks/deborah_rhodes_a_test_that_finds_3x_more_breast_tumors_and_why_it_s_not_available_to_you
Using our practical wisdom,Barry Schwartz,23:02,https://ted.com/talks/barry_schwartz_using_our_practical_wisdom
The power of vulnerability,Bren\'e9 Brown,19:59,https://ted.com/talks/brene_brown_the_power_of_vulnerability
"The walk from ""no"" to ""yes""",William Ury,18:24,https://ted.com/talks/william_ury_the_walk_from_no_to_yes
A one-man orchestra of the imagination,Andrew Bird,18:59,https://ted.com/talks/andrew_bird_a_one_man_orchestra_of_the_imagination
Breakthrough designs for ultra-low-cost products,R.A. Mashelkar,19:19,https://ted.com/talks/r_a_mashelkar_breakthrough_designs_for_ultra_low_cost_products
"Poverty, money -- and love",Jessica Jackley,18:13,https://ted.com/talks/jessica_jackley_poverty_money_and_love
The art of the eco-mindshift,Natalie Jeremijenko,19:30,https://ted.com/talks/natalie_jeremijenko_the_art_of_the_eco_mindshift
Tagging tuna in the deep ocean,Barbara Block,19:45,https://ted.com/talks/barbara_block_tagging_tuna_in_the_deep_ocean
An economic reality check,Tim Jackson,20:02,https://ted.com/talks/tim_jackson_an_economic_reality_check
I am my connectome,Sebastian Seung,19:04,https://ted.com/talks/sebastian_seung_i_am_my_connectome
The early birdwatchers,Tim Birkhead,28:10,https://ted.com/talks/tim_birkhead_the_early_birdwatchers
Mothers helping mothers fight HIV,Mitchell Besser,18:10,https://ted.com/talks/mitchell_besser_mothers_helping_mothers_fight_hiv
How web video powers global innovation,Chris Anderson,18:32,https://ted.com/talks/chris_anderson_how_web_video_powers_global_innovation
This is broken,Seth Godin,20:14,https://ted.com/talks/seth_godin_this_is_broken
An independent diplomat,Carne Ross,20:17,https://ted.com/talks/carne_ross_an_independent_diplomat
The technology of the heart,His Holiness the Karmapa,25:03,https://ted.com/talks/his_holiness_the_karmapa_the_technology_of_the_heart
How big brands can help save biodiversity,Jason Clay,19:09,https://ted.com/talks/jason_clay_how_big_brands_can_help_save_biodiversity
A monkey economy as irrational as ours,Laurie Santos,19:25,https://ted.com/talks/laurie_santos_a_monkey_economy_as_irrational_as_ours
Wiring an interactive ocean,John Delaney,20:29,https://ted.com/talks/john_delaney_wiring_an_interactive_ocean
What matters more than your talents,Jeff Bezos,18:44,https://ted.com/talks/jeff_bezos_what_matters_more_than_your_talents
The art of choosing,Sheena Iyengar,23:47,https://ted.com/talks/sheena_iyengar_the_art_of_choosing
How we found hundreds of potential Earth-like planets,Dimitar Sasselov,18:10,https://ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets
Superheroes inspired by Islam,Naif Al-Mutawa,18:01,https://ted.com/talks/naif_al_mutawa_superheroes_inspired_by_islam
Why the world needs WikiLeaks,Julian Assange,19:13,https://ted.com/talks/julian_assange_why_the_world_needs_wikileaks
The politics of fiction,Elif Shafak,19:25,https://ted.com/talks/elif_shafak_the_politics_of_fiction
Listening to global voices,Ethan Zuckerman,19:24,https://ted.com/talks/ethan_zuckerman_listening_to_global_voices
The oil spill's unseen villains -- and victims,Carl Safina,19:35,https://ted.com/talks/carl_safina_the_oil_spill_s_unseen_villains_and_victims
Retrofitting suburbia,Ellen Dunham-Jones,19:03,https://ted.com/talks/ellen_dunham_jones_retrofitting_suburbia
Education innovation in the slums,Charles Leadbeater,18:37,https://ted.com/talks/charles_leadbeater_education_innovation_in_the_slums
Let's raise kids to be entrepreneurs,Cameron Herold,19:15,https://ted.com/talks/cameron_herold_let_s_raise_kids_to_be_entrepreneurs
The intriguing sound of marine mammals,Peter Tyack,18:07,https://ted.com/talks/peter_tyack_the_intriguing_sound_of_marine_mammals
The pattern behind self-deception,Michael Shermer,18:41,https://ted.com/talks/michael_shermer_the_pattern_behind_self_deception
Debate: Does the world need nuclear energy?,Stewart Brand + Mark Z. Jacobson,22:39,https://ted.com/talks/stewart_brand_mark_z_jacobson_debate_does_the_world_need_nuclear_energy
The lost art of democratic debate,Michael Sandel,19:21,https://ted.com/talks/michael_sandel_the_lost_art_of_democratic_debate
Re-examining the remix,Lawrence Lessig,18:25,https://ted.com/talks/lawrence_lessig_re_examining_the_remix
Songs of secrets and city lights,Sophie Hunger,23:04,https://ted.com/talks/sophie_hunger_songs_of_secrets_and_city_lights
HIV and flu -- the vaccine strategy,Seth Berkley,20:45,https://ted.com/talks/seth_berkley_hiv_and_flu_the_vaccine_strategy
Can we eat to starve cancer?,William Li,19:41,https://ted.com/talks/william_li_can_we_eat_to_starve_cancer
Glimpses of a pristine ocean,Enric Sala,19:34,https://ted.com/talks/enric_sala_glimpses_of_a_pristine_ocean
India's hidden hotbeds of invention,Anil Gupta,22:34,https://ted.com/talks/anil_gupta_india_s_hidden_hotbeds_of_invention
Toward a science of simplicity,George Whitesides,18:14,https://ted.com/talks/george_whitesides_toward_a_science_of_simplicity
Computing a theory of all knowledge,Stephen Wolfram,19:38,https://ted.com/talks/stephen_wolfram_computing_a_theory_of_all_knowledge
"Radical women, embracing tradition",Kavita Ramdas,18:19,https://ted.com/talks/kavita_ramdas_radical_women_embracing_tradition
Singing old poems to life,Natalie Merchant,26:56,https://ted.com/talks/natalie_merchant_singing_old_poems_to_life
The emotion behind invention,Dean Kamen,19:12,https://ted.com/talks/dean_kamen_the_emotion_behind_invention
"Sex, drugs and HIV -- let's get rational",Elizabeth Pisani,18:54,https://ted.com/talks/elizabeth_pisani_sex_drugs_and_hiv_let_s_get_rational
When games invade real life,Jesse Schell,28:18,https://ted.com/talks/jesse_schell_when_games_invade_real_life
Science can answer moral questions,Sam Harris,22:46,https://ted.com/talks/sam_harris_science_can_answer_moral_questions
We are the stories we tell ourselves,Shekhar Kapur,20:53,https://ted.com/talks/shekhar_kapur_we_are_the_stories_we_tell_ourselves
Medical miracle on Everest,Ken Kamler,20:29,https://ted.com/talks/ken_kamler_medical_miracle_on_everest
Gaming can make a better world,Jane McGonigal,19:43,https://ted.com/talks/jane_mcgonigal_gaming_can_make_a_better_world
How I fell in love with a fish,Dan Barber,18:41,https://ted.com/talks/douglas_adams_parrots_the_universe_and_everything
The riddle of experience vs. memory,Daniel Kahneman,19:46,https://ted.com/talks/daniel_kahneman_the_riddle_of_experience_vs_memory
How brains learn to see,Pawan Sinha,18:02,https://ted.com/talks/pawan_sinha_how_brains_learn_to_see
The world needs all kinds of minds,Temple Grandin,19:23,https://ted.com/talks/temple_grandin_the_world_needs_all_kinds_of_minds
Four ways to fix a broken legal system,Philip K. Howard,18:01,https://ted.com/talks/philip_k_howard_four_ways_to_fix_a_broken_legal_system
Innovating to zero!,Bill Gates,27:28,https://ted.com/talks/bill_gates_innovating_to_zero
The opportunity of adversity,Aimee Mullins,21:37,https://ted.com/talks/aimee_mullins_the_opportunity_of_adversity
Teach every child about food,Jamie Oliver,21:27,https://ted.com/talks/jamie_oliver_teach_every_child_about_food
A new strategy in the war on cancer,David Agus,23:23,https://ted.com/talks/david_agus_a_new_strategy_in_the_war_on_cancer
The fringe benefits of failure,JK Rowling,20:59,https://ted.com/talks/jk_rowling_the_fringe_benefits_of_failure
Embrace your inner girl,Eve Ensler,19:34,https://ted.com/talks/eve_ensler_embrace_your_inner_girl
Building a theater that remakes itself,Joshua Prince-Ramus,18:21,https://ted.com/talks/joshua_prince_ramus_building_a_theater_that_remakes_itself
Growing up in the universe,Richard Dawkins,57:37,https://ted.com/talks/richard_dawkins_growing_up_in_the_universe
How I held my breath for 17 minutes,David Blaine,19:58,https://ted.com/talks/david_blaine_how_i_held_my_breath_for_17_minutes
Stories of Haiti,Edwidge Danticat,59:34,https://ted.com/talks/edwidge_danticat_stories_of_haiti
The uniqueness of humans,Robert Sapolsky,37:27,https://ted.com/talks/robert_sapolsky_the_uniqueness_of_humans
An all-star set,Herbie Hancock,24:44,https://ted.com/talks/randy_pausch_really_achieving_your_childhood_dreams
How to live to be 100+,Dan Buettner,19:19,https://ted.com/talks/dan_buettner_how_to_live_to_be_100
What's the right thing to do?,Michael Sandel,54:56,https://ted.com/talks/michael_sandel_what_s_the_right_thing_to_do
The art of the interview,Marc Pachter,20:34,https://ted.com/talks/marc_pachter_the_art_of_the_interview
East vs. West -- the myths that mystify,Devdutt Pattanaik,18:05,https://ted.com/talks/devdutt_pattanaik_east_vs_west_the_myths_that_mystify
Lead like the great conductors,Itay Talgam,20:31,https://ted.com/talks/itay_talgam_lead_like_the_great_conductors
The danger of a single story,Chimamanda Ngozi Adichie,18:28,https://ted.com/talks/chimamanda_ngozi_adichie_the_danger_of_a_single_story
Mapping the future of countries,Parag Khanna,18:32,https://ted.com/talks/parag_khanna_mapping_the_future_of_countries
The Web as random acts of kindness,Jonathan Zittrain,19:31,https://ted.com/talks/jonathan_zittrain_the_web_as_random_acts_of_kindness
What hallucination reveals about our minds,Oliver Sacks,18:27,https://ted.com/talks/oliver_sacks_what_hallucination_reveals_about_our_minds
The real story of McMafia -- how global crime networks work,Misha Glenny,19:09,https://ted.com/talks/misha_glenny_the_real_story_of_mcmafia_how_global_crime_networks_work
How I swam the North Pole,Lewis Pugh,18:30,https://ted.com/talks/lewis_pugh_how_i_swam_the_north_pole
Time-lapse proof of extreme ice loss,James Balog,18:58,https://ted.com/talks/james_balog_time_lapse_proof_of_extreme_ice_loss
Let my dataset change your mindset,Hans Rosling,19:35,https://ted.com/talks/hans_rosling_let_my_dataset_change_your_mindset
The puzzle of motivation,Dan Pink,18:19,https://ted.com/talks/dan_pink_the_puzzle_of_motivation
Why the world needs charter cities,Paul Romer,18:06,https://ted.com/talks/paul_romer_why_the_world_needs_charter_cities
Hold your breath for micro-sculpture,Willard Wigan,19:03,https://ted.com/talks/willard_wigan_hold_your_breath_for_micro_sculpture
17 words of architectural inspiration,Daniel Libeskind,18:19,https://ted.com/talks/daniel_libeskind_17_words_of_architectural_inspiration
"Surgery's past, present and robotic future",Catherine Mohr,18:32,https://ted.com/talks/catherine_mohr_surgery_s_past_present_and_robotic_future
A call to reinvent liberal arts education,Liz Coleman,18:20,https://ted.com/talks/liz_coleman_a_call_to_reinvent_liberal_arts_education
Teach arts and sciences together,Mae Jemison,21:04,https://ted.com/talks/mae_jemison_teach_arts_and_sciences_together
Lessons from the 1918 flu,Laurie Garrett,20:48,https://ted.com/talks/laurie_garrett_lessons_from_the_1918_flu
A one-woman global village,Sarah Jones,20:42,https://ted.com/talks/sarah_jones_a_one_woman_global_village
Growing evidence of brain plasticity,Michael Merzenich,22:50,https://ted.com/talks/michael_merzenich_growing_evidence_of_brain_plasticity
A theory of everything,Emily Levine,22:35,https://ted.com/talks/emily_levine_a_theory_of_everything
A prediction for the future of Iran,Bruce Bueno de Mesquita,18:41,https://ted.com/talks/bruce_bueno_de_mesquita_a_prediction_for_the_future_of_iran
Military robots and the future of war,P.W. Singer,18:13,https://ted.com/talks/p_w_singer_military_robots_and_the_future_of_war
Poetry of youth and age,C.K. Williams,23:00,https://ted.com/talks/c_k_williams_poetry_of_youth_and_age
Cool tricks your phone can do,David Pogue,26:38,https://ted.com/talks/david_pogue_cool_tricks_your_phone_can_do
Play is more than just fun,Stuart Brown,26:17,https://ted.com/talks/stuart_brown_play_is_more_than_just_fun
Learning from dirty jobs,Mike Rowe,19:37,https://ted.com/talks/mike_rowe_learning_from_dirty_jobs
How to restore a rainforest,Willie Smits,20:18,https://ted.com/talks/willie_smits_how_to_restore_a_rainforest
Join the SETI search,Jill Tarter,20:57,https://ted.com/talks/jill_tarter_join_the_seti_search
The next species of human,Juan Enriquez,18:32,https://ted.com/talks/juan_enriquez_the_next_species_of_human
Our loss of wisdom,Barry Schwartz,20:28,https://ted.com/talks/barry_schwartz_our_loss_of_wisdom
Your elusive creative genius,Elizabeth Gilbert,19:11,https://ted.com/talks/elizabeth_gilbert_your_elusive_creative_genius
"Mosquitos, malaria and education",Bill Gates,19:59,https://ted.com/talks/bill_gates_mosquitos_malaria_and_education
A solar energy system that tracks the sun,Bill Gross,19:32,https://ted.com/talks/bill_gross_a_solar_energy_system_that_tracks_the_sun
Fiddling in reel time,Natalie MacMaster,27:03,https://ted.com/talks/natalie_macmaster_fiddling_in_reel_time
Changing my legs - and my mindset,Aimee Mullins,20:26,https://ted.com/talks/aimee_mullins_changing_my_legs_and_my_mindset
A theory of Earth's mass extinctions,Peter Ward,19:18,https://ted.com/talks/peter_ward_a_theory_of_earth_s_mass_extinctions
Genomics 101,Barry Schuler,21:00,https://ted.com/talks/barry_schuler_genomics_101
Design and discovery,David Carson,22:16,https://ted.com/talks/david_carson_design_and_discovery
"Great design is serious, not solemn",Paula Scher,21:31,https://ted.com/talks/paula_scher_great_design_is_serious_not_solemn
Organic algorithms in architecture,Greg Lynn,18:37,https://ted.com/talks/greg_lynn_organic_algorithms_in_architecture
Digging up dinosaurs,Paul Sereno,21:22,https://ted.com/talks/paul_sereno_digging_up_dinosaurs
Play! Experiment! Discover!,Kary Mullis,29:09,https://ted.com/talks/kary_mullis_play_experiment_discover
The science of sync,Steven Strogatz,21:35,https://ted.com/talks/steven_strogatz_the_science_of_sync
There might just be life on Mars,Penelope Boston,18:05,https://ted.com/talks/penelope_boston_there_might_just_be_life_on_mars
Why we make bad decisions,Dan Gilbert,33:15,https://ted.com/talks/dan_gilbert_why_we_make_bad_decisions
The joyful tradition of mountain music,David Holt,24:53,https://ted.com/talks/david_holt_the_joyful_tradition_of_mountain_music
Life in Second Life,Philip Rosedale,28:06,https://ted.com/talks/philip_rosedale_life_in_second_life
The mysterious lives of giant trees,Richard Preston,19:08,https://ted.com/talks/richard_preston_the_mysterious_lives_of_giant_trees
A foie gras parable,Dan Barber,19:59,https://ted.com/talks/dan_barber_a_foie_gras_parable
"What I'm worried about, what I'm excited about",Bill Joy,18:38,https://ted.com/talks/bill_joy_what_i_m_worried_about_what_i_m_excited_about
The design of the universe,George Smoot,18:34,https://ted.com/talks/george_smoot_the_design_of_the_universe
The Long Now,Stewart Brand,23:06,https://ted.com/talks/stewart_brand_the_long_now
The story behind the Mars Rovers,Charles Elachi,27:52,https://ted.com/talks/charles_elachi_the_story_behind_the_mars_rovers
A complicated hero in the war on dictatorship,Samantha Power,22:45,https://ted.com/talks/samantha_power_a_complicated_hero_in_the_war_on_dictatorship
Tales of creativity and play,Tim Brown,27:33,https://ted.com/talks/tim_brown_tales_of_creativity_and_play
Walk the earth ... my 17-year vow of silence,John Francis,19:07,https://ted.com/talks/john_francis_walk_the_earth_my_17_year_vow_of_silence
Compassion at the dinner table,James Forbes,18:18,https://ted.com/talks/james_forbes_compassion_at_the_dinner_table
The story of Ezra,Newton Aduaka,18:26,https://ted.com/talks/newton_aduaka_the_story_of_ezra
"Flow, the secret to happiness",Mihaly Csikszentmihalyi,18:38,https://ted.com/talks/mihaly_csikszentmihalyi_flow_the_secret_to_happiness
Nature vs. humans,Paul MacCready,22:25,https://ted.com/talks/paul_maccready_nature_vs_humans
An 8-dimensional model of the universe,Garrett Lisi,21:02,https://ted.com/talks/garrett_lisi_an_8_dimensional_model_of_the_universe
Lessons from past presidents,Doris Kearns Goodwin,18:24,https://ted.com/talks/doris_kearns_goodwin_lessons_from_past_presidents
Are games better than life?,David Perry,20:43,https://ted.com/talks/david_perry_are_games_better_than_life
The Blur Building and other tech-empowered architecture,Liz Diller,18:59,https://ted.com/talks/liz_diller_the_blur_building_and_other_tech_empowered_architecture
Robots will invade our lives,Rodney Brooks,18:23,https://ted.com/talks/rodney_brooks_robots_will_invade_our_lives
Human nature and the blank slate,Steven Pinker,22:19,https://ted.com/talks/steven_pinker_human_nature_and_the_blank_slate
"Playtime with Pleo, your robotic dinosaur friend",Caleb Chung,18:02,https://ted.com/talks/caleb_chung_playtime_with_pleo_your_robotic_dinosaur_friend
The psychology of evil,Philip Zimbardo,22:53,https://ted.com/talks/philip_zimbardo_the_psychology_of_evil
The moral roots of liberals and conservatives,Jonathan Haidt,18:19,https://ted.com/talks/jonathan_haidt_the_moral_roots_of_liberals_and_conservatives
What's wrong with school lunches,Ann Cooper,19:17,https://ted.com/talks/ann_cooper_what_s_wrong_with_school_lunches
A free digital library,Brewster Kahle,19:41,https://ted.com/talks/brewster_kahle_a_free_digital_library
How to survive a nuclear attack,Irwin Redlener,24:55,https://ted.com/talks/irwin_redlener_how_to_survive_a_nuclear_attack
How humans and animals can live together,Jane Goodall,23:22,https://ted.com/talks/jane_goodall_how_humans_and_animals_can_live_together
"The web is more than ""better TV""",Peter Hirshberg,31:15,https://ted.com/talks/peter_hirshberg_the_web_is_more_than_better_tv
Kids can teach themselves,Sugata Mitra,20:34,https://ted.com/talks/sugata_mitra_kids_can_teach_themselves
Close-up card magic with a twist,Lennart Green,30:45,https://ted.com/talks/lennart_green_close_up_card_magic_with_a_twist
"The next 5,000 days of the web",Kevin Kelly,19:09,https://ted.com/talks/kevin_kelly_the_next_5_000_days_of_the_web
